segment_id,label,word_count,is_silence,has_text
391,pickeraser,2,0,1
392,erase,27,0,1
393,droperaser,0,1,0
394,explain,0,1,0
395,out,0,1,0
396,explain,2,0,1
397,out,25,0,1
398,explain,11,0,1
399,write,27,0,1
400,explain,4,0,1
401,out,3,0,1
402,explain,10,0,1
403,write,37,0,1
404,explain,3,0,1
405,out,7,0,1
406,explain,1,0,1
407,out,8,0,1
408,explain,7,0,1
409,out,4,0,1
410,explain,6,0,1
411,out,5,0,1
412,explain,3,0,1
413,out,7,0,1
414,explain,2,0,1
415,out,4,0,1
416,explain,9,0,1
417,write,20,0,1
418,explain,4,0,1
419,out,7,0,1
420,explain,6,0,1
421,out,10,0,1
422,explain,9,0,1
423,write,10,0,1
424,explain,1,0,1
425,out,6,0,1
426,explain,5,0,1
427,out,1,0,1
428,explain,1,0,1
429,out,8,0,1
430,explain,2,0,1
431,out,1,0,1
432,explain,7,0,1
433,out,5,0,1
434,explain,18,0,1
435,out,4,0,1
436,explain,17,0,1
437,out,4,0,1
438,explain,27,0,1
439,out,15,0,1
440,explain,6,0,1
441,write,6,0,1
442,explain,1,0,1
443,out,1,0,1
444,explain,3,0,1
445,out,16,0,1
446,explain,3,0,1
447,out,14,0,1
448,explain,1,0,1
449,pickeraser,5,0,1
450,erase,5,0,1
451,droperaser,0,1,0
452,explain,0,1,0
453,out,2,0,1
454,explain,2,0,1
455,pickeraser,3,0,1
456,erase,9,0,1
457,droperaser,5,0,1
458,explain,11,0,1
459,write,51,0,1
460,explain,0,1,0
461,out,6,0,1
462,explain,5,0,1
463,out,6,0,1
464,explain,2,0,1
465,write,5,0,1
466,explain,0,1,0
467,out,1,0,1
468,explain,12,0,1
469,write,38,0,1
470,explain,0,1,0
471,out,0,1,0
472,explain,1,0,1
473,out,6,0,1
474,explain,7,0,1
475,out,5,0,1
476,explain,4,0,1
477,out,9,0,1
478,explain,20,0,1
479,out,2,0,1
480,explain,2,0,1
481,out,3,0,1
482,explain,2,0,1
483,out,10,0,1
484,explain,21,0,1
485,out,2,0,1
486,explain,2,0,1
487,out,33,0,1
488,explain,8,0,1
489,write,6,0,1
490,explain,5,0,1
491,out,10,0,1
492,explain,1,0,1
493,out,2,0,1
494,explain,12,0,1
495,write,5,0,1
496,explain,26,0,1
497,write,7,0,1
498,explain,8,0,1
499,write,0,1,0
500,explain,6,0,1
501,out,4,0,1
502,explain,8,0,1
503,write,8,0,1
504,explain,1,0,1
505,out,0,1,0
506,explain,10,0,1
507,pickeraser,0,1,0
508,erase,0,1,0
509,droperaser,0,1,0
510,explain,0,1,0
511,write,22,0,1
512,explain,2,0,1
513,out,0,1,0
514,explain,1,0,1
515,write,7,0,1
516,explain,0,1,0
517,out,1,0,1
518,explain,14,0,1
519,write,4,0,1
520,write,4,0,1
521,explain,6,0,1
522,write,2,0,1
523,explain,4,0,1
524,write,3,0,1
525,explain,8,0,1
526,write,2,0,1
527,explain,1,0,1
528,out,2,0,1
529,explain,3,0,1
530,out,2,0,1
531,explain,6,0,1
532,out,3,0,1
533,explain,17,0,1
534,write,19,0,1
535,explain,5,0,1
536,out,6,0,1
537,explain,4,0,1
538,write,13,0,1
539,explain,2,0,1
540,out,3,0,1
541,explain,4,0,1
542,out,12,0,1
543,explain,2,0,1
544,write,4,0,1
545,explain,0,1,0
546,out,9,0,1
547,explain,4,0,1
548,out,8,0,1
549,explain,14,0,1
550,out,4,0,1
551,explain,1,0,1
552,out,2,0,1
553,explain,1,0,1
554,pickeraser,1,0,1
555,out,12,0,1
556,erase,12,0,1
557,droperaser,5,0,1
558,explain,28,0,1
559,write,10,0,1
560,explain,21,0,1
561,write,10,0,1
562,explain,7,0,1
563,write,21,0,1
564,explain,4,0,1
565,out,9,0,1
566,explain,3,0,1
567,out,3,0,1
568,explain,6,0,1
569,write,4,0,1
570,explain,5,0,1
571,out,1,0,1
572,explain,8,0,1
573,out,1,0,1
574,explain,2,0,1
575,write,13,0,1
576,outwrite,3,0,1
577,explain,7,0,1
578,outwrite,0,1,0
579,explain,5,0,1
580,out,6,0,1
581,explain,2,0,1
582,out,7,0,1
583,explain,13,0,1
584,write,9,0,1
585,explain,0,1,0
586,pickeraser,0,1,0
587,outerase,0,1,0
588,droperaser,0,1,0
589,explain,0,1,0
590,outwrite,0,1,0
591,explain,1,0,1
592,write,3,0,1
593,explain,6,0,1
594,out,2,0,1
595,explain,3,0,1
596,out,8,0,1
597,explain,5,0,1
598,out,4,0,1
599,explain,3,0,1
600,out,8,0,1
601,explain,2,0,1
602,out,6,0,1
603,explain,7,0,1
604,out,8,0,1
605,explain,14,0,1
606,out,1,0,1
607,explain,1,0,1
608,out,7,0,1
609,explain,44,0,1
610,out,6,0,1
611,explain,6,0,1
612,write,18,0,1
613,explain,16,0,1
614,write,5,0,1
615,explain,27,0,1
616,write,9,0,1
617,explain,65,0,1
618,write,10,0,1
619,explain,7,0,1
620,out,1,0,1
621,explain,1,0,1
622,out,3,0,1
623,explain,34,0,1
624,out,2,0,1
625,explain,12,0,1
626,out,27,0,1
627,explain,4,0,1
628,out,32,0,1
629,explain,4,0,1
630,out,2,0,1
631,explain,5,0,1
632,out,36,0,1
633,explain,6,0,1
634,out,3,0,1
635,explain,2,0,1
636,out,4,0,1
637,explain,7,0,1
638,out,15,0,1
639,explain,2,0,1
640,out,1,0,1
641,explain,15,0,1
642,out,2,0,1
643,explain,32,0,1
644,out,3,0,1
645,explain,24,0,1
646,out,3,0,1
647,explain,7,0,1
648,out,2,0,1
649,explain,12,0,1
650,out,4,0,1
651,explain,6,0,1
652,pickeraser,7,0,1
653,erase,27,0,1
654,droperaser,5,0,1
655,out,2,0,1
656,droperaser,1,0,1
657,explain,0,1,0
658,out,0,1,0
659,explain,9,0,1
660,write,17,0,1
661,explain,1,0,1
662,out,1,0,1
663,explain,1,0,1
664,out,3,0,1
665,explain,3,0,1
666,write,25,0,1
667,explain,7,0,1
668,write,10,0,1
669,explain,7,0,1
670,write,3,0,1
671,explain,14,0,1
672,write,18,0,1
673,explain,3,0,1
674,out,1,0,1
675,explain,25,0,1
676,write,2,0,1
677,explain,24,0,1
678,write,24,0,1
679,explain,13,0,1
680,write,18,0,1
681,explain,0,1,0
682,pickeraser,0,1,0
683,erase,0,1,0
684,droperaser,0,1,0
685,explain,0,1,0
686,pickeraser,0,1,0
687,erase,0,1,0
688,droperaser,0,1,0
689,explain,0,1,0
690,write,3,0,1
691,explain,16,0,1
692,pickeraser,2,0,1
693,erase,13,0,1
694,droperaser,0,1,0
695,explain,0,1,0
696,write,0,1,0
697,explain,5,0,1
698,write,35,0,1
699,explain,2,0,1
700,out,1,0,1
701,explain,8,0,1
702,write,7,0,1
703,explain,4,0,1
704,write,7,0,1
705,explain,18,0,1
706,write,2,0,1
707,explain,11,0,1
708,write,4,0,1
709,explain,5,0,1
710,write,15,0,1
711,explain,8,0,1
712,write,4,0,1
713,explain,21,0,1
714,write,6,0,1
715,explain,2,0,1
716,out,2,0,1
717,explain,18,0,1
718,write,1,0,1
719,explain,24,0,1
720,pickeraser,0,1,0
721,erase,0,1,0
722,droperaser,0,1,0
723,explain,0,1,0
724,write,0,1,0
725,explain,0,1,0
726,out,4,0,1
727,explain,3,0,1
728,pickeraser,1,0,1
729,erase,0,1,0
730,droperaser,0,1,0
731,explain,29,0,1
732,write,4,0,1
733,explain,6,0,1
734,write,16,0,1
735,explain,9,0,1
736,write,12,0,1
737,explain,7,0,1
738,write,3,0,1
739,explain,16,0,1
740,write,1,0,1
741,explain,4,0,1
742,write,6,0,1
743,explain,16,0,1
744,out,3,0,1
745,explain,5,0,1
746,write,15,0,1
747,explain,3,0,1
748,out,3,0,1
749,explain,5,0,1
750,write,16,0,1
751,explain,26,0,1
752,out,10,0,1
753,explain,2,0,1
754,out,6,0,1
755,explain,12,0,1
756,out,6,0,1
757,explain,20,0,1
758,out,32,0,1
759,explain,20,0,1
760,out,3,0,1
761,explain,16,0,1
762,write,27,0,1
763,explain,7,0,1
764,out,2,0,1
765,explain,5,0,1
766,write,11,0,1
767,explain,1,0,1
768,out,6,0,1
769,explain,3,0,1
770,out,2,0,1
0,out,0,1,0
1,explain,0,1,0
2,out,0,1,0
3,explain,7,0,1
4,write,0,1,0
5,explain,0,1,0
6,out,0,1,0
7,explain,11,0,1
8,write,14,0,1
9,explain,4,0,1
10,write,32,0,1
11,explain,19,0,1
12,write,1,0,1
13,write,7,0,1
14,explain,22,0,1
15,write,10,0,1
16,explain,0,1,0
17,write,8,0,1
18,explain,12,0,1
19,out,3,0,1
20,explain,13,0,1
21,out,3,0,1
22,explain,27,0,1
23,write,89,0,1
24,explain,7,0,1
25,out,3,0,1
26,explain,18,0,1
27,write,49,0,1
28,explain,54,0,1
29,out,4,0,1
30,explain,24,0,1
31,out,8,0,1
32,explain,11,0,1
33,out,6,0,1
34,pick_eraser,3,0,1
35,erase,28,0,1
36,drop_eraser,4,0,1
37,explain,6,0,1
38,out,6,0,1
39,explain,8,0,1
40,write,20,0,1
41,explain,3,0,1
42,out,9,0,1
43,explain,6,0,1
44,write,42,0,1
45,explain,13,0,1
46,write,25,0,1
47,explain,3,0,1
48,out,10,0,1
49,explain,9,0,1
50,out,6,0,1
51,explain,5,0,1
52,write,10,0,1
53,explain,0,1,0
54,out,71,0,1
55,pick_eraser,10,0,1
56,erase,35,0,1
57,drop_eraser,12,0,1
58,out,4,0,1
59,explain,7,0,1
60,explain,0,1,0
61,explain,3,0,1
62,write,2,0,1
63,pick_eraser,0,1,0
64,erase,0,1,0
65,drop_eraser,0,1,0
66,explain,0,1,0
67,out,0,1,0
68,explain,6,0,1
69,explain,1,0,1
70,out,9,0,1
71,explain,47,0,1
72,write,10,0,1
73,explain,0,1,0
74,out,14,0,1
75,explain,4,0,1
76,write,7,0,1
77,explain,0,1,0
78,out,6,0,1
79,explain,31,0,1
80,write,48,0,1
81,explain,5,0,1
82,out,36,0,1
83,explain,12,0,1
84,out,25,0,1
85,explain,16,0,1
86,write,49,0,1
87,explain,13,0,1
88,out,35,0,1
89,explain,14,0,1
90,out,15,0,1
91,explain,4,0,1
92,out,3,0,1
93,explain,6,0,1
94,out,2,0,1
95,explain,6,0,1
96,out,5,0,1
97,explain,6,0,1
98,out,10,0,1
99,explain,16,0,1
100,out,17,0,1
101,explain,15,0,1
102,out,41,0,1
103,explain,5,0,1
104,write,33,0,1
105,explain,14,0,1
106,write,86,0,1
107,explain,1,0,1
108,pick_eraser,0,1,0
109,erase,8,0,1
110,drop_eraser,8,0,1
111,explain,30,0,1
112,write,39,0,1
113,explain,26,0,1
114,write,18,0,1
115,explain,32,0,1
116,write,29,0,1
117,explain,5,0,1
118,out,14,0,1
119,explain,2,0,1
120,out,1,0,1
121,explain,1,0,1
122,out,17,0,1
123,explain,8,0,1
124,out,2,0,1
125,explain,9,0,1
126,out,4,0,1
127,explain,6,0,1
128,out,35,0,1
129,explain,5,0,1
130,out,39,0,1
131,explain,8,0,1
132,out,4,0,1
133,explain,17,0,1
134,out,18,0,1
135,pick_eraser,13,0,1
136,erase,21,0,1
137,drop_eraser,0,1,0
138,explain,0,1,0
139,out,4,0,1
140,explain,1,0,1
141,pick_eraser,2,0,1
142,erase,5,0,1
143,drop_eraser,4,0,1
144,explain,2,0,1
145,out,5,0,1
146,explain,4,0,1
147,write,13,0,1
148,explain,3,0,1
149,out,5,0,1
150,pick_eraser,4,0,1
151,erase,7,0,1
152,drop_eraser,0,1,0
153,explain,0,1,0
154,write,13,0,1
155,explain,3,0,1
156,out,15,0,1
157,write,14,0,1
158,explain,4,0,1
159,out,14,0,1
160,explain,16,0,1
161,out,2,0,1
162,explain,0,1,0
163,write,27,0,1
164,explain,2,0,1
165,out,8,0,1
166,explain,4,0,1
167,write,0,1,0
168,explain,0,1,0
169,out,10,0,1
170,explain,1,0,1
171,write,5,0,1
172,explain,0,1,0
173,pick_eraser,0,1,0
174,erase,0,1,0
175,drop_eraser,0,1,0
176,explain,0,1,0
177,write,0,1,0
178,explain,0,1,0
179,out,3,0,1
180,explain,6,0,1
181,write,7,0,1
182,explain,0,1,0
183,out,13,0,1
184,explain,3,0,1
185,out,13,0,1
186,explain,10,0,1
187,write,18,0,1
188,explain,3,0,1
189,out,8,0,1
190,explain,1,0,1
191,write,6,0,1
192,explain,7,0,1
193,out,1,0,1
194,explain,0,1,0
195,write,0,1,0
196,out,7,0,1
197,explain,1,0,1
198,write,13,0,1
199,explain,0,1,0
200,out,3,0,1
201,explain,6,0,1
202,write,13,0,1
203,explain,19,0,1
204,write,53,0,1
205,explain,26,0,1
206,write,12,0,1
207,explain,3,0,1
208,out,25,0,1
209,explain,8,0,1
210,write,11,0,1
211,explain,8,0,1
212,out,30,0,1
213,explain,7,0,1
214,write,9,0,1
215,explain,6,0,1
216,write,1,0,1
217,explain,1,0,1
218,write,0,1,0
219,explain,8,0,1
220,write,15,0,1
221,explain,7,0,1
222,write,5,0,1
223,explain,10,0,1
224,out,9,0,1
225,explain,12,0,1
226,write,45,0,1
227,explain,5,0,1
228,write,22,0,1
229,explain,4,0,1
230,out,12,0,1
231,explain,11,0,1
232,out,10,0,1
233,explain,20,0,1
234,out,11,0,1
235,explain,9,0,1
236,out,17,0,1
237,explain,25,0,1
238,write,1,0,1
239,explain,3,0,1
240,out,5,0,1
241,explain,10,0,1
242,out,15,0,1
243,explain,2,0,1
244,out,3,0,1
245,explain,2,0,1
246,out,3,0,1
247,pick_eraser,6,0,1
248,out,4,0,1
249,pick_eraser,1,0,1
250,erase,16,0,1
251,drop_eraser,0,1,0
252,out,5,0,1
253,drop_eraser,2,0,1
254,explain,6,0,1
255,out,4,0,1
256,explain,3,0,1
257,write,0,1,0
258,explain,0,1,0
259,out,0,1,0
260,explain,0,1,0
261,write,54,0,1
262,explain,0,1,0
263,out,1,0,1
264,explain,5,0,1
265,write,40,0,1
266,explain,1,0,1
267,out,19,0,1
268,explain,3,0,1
269,out,2,0,1
270,explain,4,0,1
271,write,13,0,1
272,explain,4,0,1
273,write,7,0,1
274,explain,3,0,1
275,out,20,0,1
276,explain,5,0,1
277,out,3,0,1
278,explain,3,0,1
279,write,11,0,1
280,explain,0,1,0
281,out,0,1,0
282,explain,0,1,0
283,write,11,0,1
284,explain,0,1,0
285,out,2,0,1
286,explain,23,0,1
287,out,9,0,1
288,explain,14,0,1
289,out,4,0,1
290,explain,12,0,1
291,out,22,0,1
292,explain,0,1,0
293,out,4,0,1
294,explain,3,0,1
295,out,16,0,1
296,pick_eraser,16,0,1
297,erase,41,0,1
298,drop_eraser,8,0,1
299,explain,2,0,1
300,out,21,0,1
301,explain,10,0,1
302,write,37,0,1
303,explain,9,0,1
304,out,13,0,1
305,explain,2,0,1
306,write,25,0,1
307,explain,2,0,1
308,out,1,0,1
309,explain,9,0,1
310,out,0,1,0
311,explain,0,1,0
312,write,82,0,1
313,explain,7,0,1
314,write,11,0,1
315,explain,9,0,1
316,write,9,0,1
317,explain,0,1,0
318,pick_eraser,0,1,0
319,erase,0,1,0
320,drop_eraser,0,1,0
321,explain,0,1,0
322,write,9,0,1
323,explain,6,0,1
324,write,6,0,1
325,explain,9,0,1
326,out,11,0,1
327,explain,5,0,1
328,out,8,0,1
329,explain,2,0,1
330,out,18,0,1
331,explain,18,0,1
332,out,2,0,1
333,explain,1,0,1
334,out,17,0,1
335,explain,1,0,1
336,out,13,0,1
337,explain,5,0,1
338,out,11,0,1
339,explain,5,0,1
340,out,2,0,1
341,explain,5,0,1
342,out,4,0,1
343,explain,5,0,1
344,pick_eraser,7,0,1
345,erase,8,0,1
346,erase,125,0,1
347,drop_eraser,8,0,1
348,explain,1,0,1
349,out,14,0,1
350,explain,9,0,1
351,out,52,0,1
352,explain,10,0,1
353,write,41,0,1
354,explain,1,0,1
355,write,5,0,1
356,explain,0,1,0
357,out,11,0,1
358,explain,7,0,1
359,pick_eraser,4,0,1
360,erase,10,0,1
361,drop_eraser,1,0,1
362,explain,0,1,0
363,out,4,0,1
364,explain,5,0,1
365,pick_eraser,2,0,1
366,erase,0,1,0
367,drop_eraser,0,1,0
368,out,0,1,0
369,explain,17,0,1
370,write,26,0,1
371,explain,0,1,0
372,out,29,0,1
373,explain,1,0,1
374,write,3,0,1
375,explain,6,0,1
376,out,25,0,1
377,explain,15,0,1
378,out,2,0,1
379,explain,31,0,1
380,out,12,0,1
381,explain,10,0,1
382,out,14,0,1
383,explain,9,0,1
384,write,9,0,1
385,explain,3,0,1
386,out,11,0,1
387,explain,1,0,1
388,write,2,0,1
389,explain,0,1,0
390,out,0,1,0
391,explain,0,1,0
392,write,17,0,1
393,explain,4,0,1
394,out,9,0,1
395,explain,5,0,1
396,write,19,0,1
397,explain,4,0,1
398,out,13,0,1
399,explain,1,0,1
400,write,22,0,1
401,explain,0,1,0
402,out,5,0,1
403,explain,4,0,1
404,write,11,0,1
405,explain,8,0,1
406,write,10,0,1
407,explain,3,0,1
408,out,3,0,1
409,explain,12,0,1
410,write,3,0,1
411,explain,6,0,1
412,out,6,0,1
413,explain,3,0,1
414,write,0,1,0
415,explain,6,0,1
416,out,8,0,1
417,explain,16,0,1
418,write,13,0,1
419,explain,8,0,1
420,out,14,0,1
421,explain,40,0,1
422,out,6,0,1
423,explain,14,0,1
424,write,18,0,1
425,explain,1,0,1
426,out,11,0,1
427,explain,42,0,1
428,write,7,0,1
429,explain,8,0,1
430,out,6,0,1
431,explain,31,0,1
432,out,6,0,1
433,explain,7,0,1
434,out,7,0,1
435,explain,11,0,1
436,out,7,0,1
437,explain,1,0,1
438,write,21,0,1
439,explain,6,0,1
440,out,7,0,1
441,explain,0,1,0
442,out,7,0,1
443,pick_eraser,4,0,1
444,out,2,0,1
445,pick_eraser,3,0,1
446,erase,30,0,1
447,drop_eraser,0,1,0
448,explain,11,0,1
449,write,18,0,1
450,explain,5,0,1
451,write,1,0,1
452,explain,9,0,1
453,write,20,0,1
454,explain,0,1,0
455,out,10,0,1
456,explain,3,0,1
457,write,37,0,1
458,explain,3,0,1
459,out,3,0,1
460,explain,0,1,0
461,write,2,0,1
462,explain,0,1,0
463,pick_eraser,0,1,0
464,erase,0,1,0
465,drop_eraser,0,1,0
466,explain,1,0,1
467,write,24,0,1
468,explain,5,0,1
469,write,23,0,1
470,explain,0,1,0
471,write,6,0,1
472,explain,0,1,0
473,out,16,0,1
474,explain,25,0,1
475,out,9,0,1
476,explain,5,0,1
477,out,14,0,1
478,explain,26,0,1
479,out,13,0,1
480,explain,8,0,1
481,out,0,1,0
0,out,0,1,0
1,explain,0,1,0
2,write,15,0,1
3,explain,0,1,0
4,out,1,0,1
5,change,5,0,1
6,out,12,0,1
7,explain,2,0,1
8,write,17,0,1
9,explain,8,0,1
10,write,0,1,0
11,explain,0,1,0
12,out,2,0,1
13,explain,2,0,1
14,write,3,0,1
15,explain,1,0,1
16,out,8,0,1
17,explain,4,0,1
18,write,20,0,1
19,explain,2,0,1
20,out,8,0,1
21,explain,5,0,1
22,write,3,0,1
23,explain,7,0,1
24,out,18,0,1
25,explain,4,0,1
26,out,2,0,1
27,explain,14,0,1
28,write,5,0,1
29,explain,6,0,1
30,out,8,0,1
31,explain,2,0,1
32,out,2,0,1
33,write,72,0,1
34,explain,0,1,0
35,out,16,0,1
36,explain,2,0,1
37,write,16,0,1
38,explain,2,0,1
39,out,6,0,1
40,explain,4,0,1
41,write,37,0,1
42,explain,0,1,0
43,out,8,0,1
44,explain,24,0,1
45,out,7,0,1
46,explain,20,0,1
47,out,11,0,1
48,explain,20,0,1
49,out,5,0,1
50,explain,9,0,1
51,write,12,0,1
52,explain,18,0,1
53,out,15,0,1
54,explain,5,0,1
55,out,9,0,1
56,explain,15,0,1
57,out,5,0,1
58,explain,4,0,1
59,write,23,0,1
60,explain,7,0,1
61,out,39,0,1
62,explain,13,0,1
63,out,2,0,1
64,pick_eraser,9,0,1
65,erase,18,0,1
66,drop_eraser,6,0,1
67,out,7,0,1
68,explain,6,0,1
69,out,16,0,1
70,explain,7,0,1
71,out,4,0,1
72,write,16,0,1
73,explain,2,0,1
74,out,18,0,1
75,explain,1,0,1
76,write,2,0,1
77,explain,0,1,0
78,out,7,0,1
79,change,5,0,1
80,out,4,0,1
81,write,6,0,1
82,explain,2,0,1
83,out,3,0,1
84,change,16,0,1
85,out,4,0,1
86,pick_eraser,5,0,1
87,erase,7,0,1
88,drop_eraser,0,1,0
89,out,0,1,0
90,explain,3,0,1
91,write,40,0,1
92,explain,4,0,1
93,out,18,0,1
94,explain,9,0,1
95,write,37,0,1
96,explain,7,0,1
97,out,3,0,1
98,explain,7,0,1
99,write,3,0,1
100,explain,1,0,1
101,out,1,0,1
102,explain,7,0,1
103,write,15,0,1
104,explain,0,1,0
105,pick_eraser,0,1,0
106,out,0,1,0
107,erase,0,1,0
108,explain,0,1,0
109,out,0,1,0
110,explain,0,1,0
111,erase,0,1,0
112,explain,0,1,0
113,out,0,1,0
114,explain,0,1,0
115,erase,0,1,0
116,explain,0,1,0
117,out,0,1,0
118,drop_eraser,0,1,0
119,out,0,1,0
120,explain,1,0,1
121,pick_eraser,4,0,1
122,erase,0,1,0
123,drop_eraser,0,1,0
124,explain,4,0,1
125,write,13,0,1
126,explain,0,1,0
127,out,4,0,1
128,explain,6,0,1
129,write,88,0,1
130,explain,0,1,0
131,out,13,0,1
132,explain,20,0,1
133,write,17,0,1
134,explain,1,0,1
135,out,17,0,1
136,explain,6,0,1
137,out,26,0,1
138,explain,8,0,1
139,out,3,0,1
140,pick_eraser,0,1,0
141,erase,0,1,0
142,drop_eraser,0,1,0
143,explain,0,1,0
144,write,0,1,0
145,explain,0,1,0
146,out,13,0,1
147,pick_eraser,1,0,1
148,change,2,0,1
149,out,2,0,1
150,erase,30,0,1
151,out,0,1,0
152,erase,0,1,0
153,out,0,1,0
154,drop_eraser,0,1,0
155,out,0,1,0
156,change,0,1,0
157,out,0,1,0
158,explain,1,0,1
159,write,8,0,1
160,explain,0,1,0
161,out,41,0,1
162,explain,5,0,1
163,write,3,0,1
164,explain,0,1,0
165,out,20,0,1
166,change,2,0,1
167,out,6,0,1
168,change,3,0,1
169,out,38,0,1
170,explain,3,0,1
171,write,38,0,1
172,explain,4,0,1
173,out,19,0,1
174,explain,19,0,1
175,out,30,0,1
176,explain,4,0,1
177,write,6,0,1
178,explain,4,0,1
179,out,5,0,1
180,explain,0,1,0
181,write,3,0,1
182,explain,0,1,0
183,out,0,1,0
184,explain,11,0,1
185,write,11,0,1
186,explain,2,0,1
187,out,20,0,1
188,explain,0,1,0
189,write,12,0,1
190,explain,1,0,1
191,out,1,0,1
192,explain,3,0,1
193,write,20,0,1
194,explain,6,0,1
195,out,21,0,1
196,explain,2,0,1
197,write,3,0,1
198,explain,3,0,1
199,out,9,0,1
200,explain,1,0,1
201,write,9,0,1
202,explain,4,0,1
203,out,2,0,1
204,pick_eraser,2,0,1
205,erase,1,0,1
206,drop_eraser,0,1,0
207,out,0,1,0
208,explain,0,1,0
209,write,37,0,1
210,explain,3,0,1
211,out,15,0,1
212,explain,3,0,1
213,write,4,0,1
214,explain,1,0,1
215,out,43,0,1
216,explain,12,0,1
217,out,43,0,1
218,explain,4,0,1
219,out,7,0,1
220,explain,8,0,1
221,out,8,0,1
222,explain,19,0,1
223,write,5,0,1
224,explain,7,0,1
225,write,77,0,1
226,explain,29,0,1
227,write,29,0,1
228,explain,0,1,0
229,out,18,0,1
230,change,0,1,0
231,pick_eraser,8,0,1
232,erase,6,0,1
233,explain,0,1,0
234,out,0,1,0
235,explain,0,1,0
236,erase,0,1,0
237,explain,0,1,0
238,drop_eraser,0,1,0
239,change,0,1,0
240,explain,7,0,1
241,write,8,0,1
242,explain,24,0,1
243,write,12,0,1
244,explain,12,0,1
245,out,5,0,1
246,explain,35,0,1
247,out,1,0,1
248,explain,11,0,1
249,write,79,0,1
250,explain,7,0,1
251,out,31,0,1
252,explain,1,0,1
253,out,2,0,1
254,explain,16,0,1
255,write,24,0,1
256,explain,0,1,0
257,pick_eraser,5,0,1
258,erase,4,0,1
259,drop_eraser,0,1,0
260,explain,4,0,1
261,write,8,0,1
262,explain,9,0,1
263,out,3,0,1
264,explain,5,0,1
265,out,9,0,1
266,explain,10,0,1
267,write,31,0,1
268,explain,10,0,1
269,out,16,0,1
270,explain,3,0,1
271,out,54,0,1
272,explain,4,0,1
273,out,8,0,1
274,change,8,0,1
275,out,51,0,1
276,pick_eraser,7,0,1
277,erase,5,0,1
278,explain,0,1,0
279,erase,0,1,0
280,drop_eraser,0,1,0
281,out,0,1,0
282,change,0,1,0
283,out,6,0,1
284,explain,14,0,1
285,write,43,0,1
286,explain,14,0,1
287,out,10,0,1
288,explain,16,0,1
289,out,34,0,1
290,explain,2,0,1
291,change,7,0,1
292,explain,2,0,1
293,out,22,0,1
294,explain,16,0,1
295,change,10,0,1
296,explain,6,0,1
297,write,16,0,1
298,explain,2,0,1
299,out,8,0,1
300,change,4,0,1
301,explain,5,0,1
302,out,6,0,1
303,explain,1,0,1
304,out,26,0,1
305,change,11,0,1
306,out,20,0,1
307,explain,0,1,0
308,out,0,1,0
309,explain,0,1,0
310,out,0,1,0
311,pick_eraser,1,0,1
312,erase,15,0,1
313,drop_eraser,7,0,1
314,out,0,1,0
315,explain,10,0,1
316,write,21,0,1
317,explain,8,0,1
318,out,19,0,1
319,explain,5,0,1
320,write,14,0,1
321,explain,0,1,0
322,pick_eraser,0,1,0
323,erase,0,1,0
324,drop_eraser,0,1,0
325,explain,3,0,1
326,write,33,0,1
327,explain,6,0,1
328,out,17,0,1
329,explain,4,0,1
330,out,13,0,1
331,explain,1,0,1
332,out,8,0,1
333,explain,32,0,1
334,out,43,0,1
335,explain,25,0,1
336,out,7,0,1
337,explain,2,0,1
338,out,2,0,1
339,explain,2,0,1
340,out,11,0,1
341,explain,7,0,1
342,out,4,0,1
343,explain,9,0,1
344,out,21,0,1
345,pick_eraser,6,0,1
346,erase,35,0,1
347,explain,0,1,0
348,out,0,1,0
349,drop_eraser,0,1,0
350,out,0,1,0
351,explain,1,0,1
352,write,34,0,1
353,explain,3,0,1
354,out,8,0,1
355,explain,1,0,1
356,write,12,0,1
357,explain,0,1,0
358,out,3,0,1
359,explain,4,0,1
360,write,19,0,1
361,explain,0,1,0
362,out,3,0,1
363,explain,1,0,1
364,write,14,0,1
365,explain,3,0,1
366,out,14,0,1
367,explain,4,0,1
368,write,8,0,1
369,explain,0,1,0
370,out,9,0,1
371,explain,4,0,1
372,write,26,0,1
373,explain,4,0,1
374,out,10,0,1
375,explain,8,0,1
376,write,15,0,1
377,explain,2,0,1
378,out,9,0,1
379,explain,6,0,1
380,write,17,0,1
381,explain,2,0,1
382,out,56,0,1
383,pick_eraser,1,0,1
384,erase,12,0,1
385,drop_eraser,0,1,0
386,explain,3,0,1
387,write,11,0,1
388,explain,0,1,0
389,out,0,1,0
390,explain,2,0,1
391,write,75,0,1
392,explain,6,0,1
393,out,41,0,1
394,change,5,0,1
395,out,51,0,1
396,pick_eraser,5,0,1
397,out,5,0,1
398,explain,1,0,1
399,erase,18,0,1
400,drop_eraser,0,1,0
401,out,0,1,0
402,pick_eraser,0,1,0
403,erase,0,1,0
404,drop_eraser,5,0,1
405,out,2,0,1
406,explain,4,0,1
407,out,4,0,1
408,change,6,0,1
409,out,46,0,1
410,explain,2,0,1
411,write,24,0,1
412,explain,5,0,1
413,out,11,0,1
414,explain,0,1,0
415,write,6,0,1
416,explain,0,1,0
417,out,22,0,1
418,explain,8,0,1
419,write,29,0,1
420,explain,0,1,0
421,out,3,0,1
422,explain,2,0,1
423,write,10,0,1
424,explain,1,0,1
425,out,0,1,0
426,pick_eraser,0,1,0
427,erase,0,1,0
428,drop_eraser,0,1,0
429,out,0,1,0
