video_id,segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label,word_count,mean_word_prob,is_silence,transcript
LectureMath_00000_001_012,296,51996,52126,1734934.93,1739305.97,1734.935,1739.306,4.371,pick_eraser,16,0.813,0,"about what 1, 2, 3, 4, of the axioms being true out of the 10 possible,"
LectureMath_00000_001_012,297,52127,52725,1739305.97,1759292.63,1739.306,1759.293,19.987,erase,40,0.937,0,"so I not going to go through all 10, but I will check one more which involves scalar multiplication and we will try to check whether it holds or not, if it does then it can further ensure that we"
LectureMath_00000_001_012,298,52726,52834,1759292.63,1762929.60,1759.293,1762.930,3.637,drop_eraser,7,0.866,0,coming close to proving it to be
LectureMath_00000_001_012,299,52835,52867,1762929.60,1764030.70,1762.930,1764.031,1.101,explain,0,,1,[silence]
LectureMath_00000_001_012,300,52868,53084,1764030.70,1771271.27,1764.031,1771.271,7.241,out,20,0.904,0,"vector space, again I not saying it is a vector space, but if one more axiom holds then we pretty"
LectureMath_00000_001_012,301,53085,53252,1771271.27,1776876.88,1771.271,1776.877,5.606,explain,9,0.785,0,"much in that territory, okay, so let us see"
LectureMath_00000_001_012,302,53253,54064,1776876.88,1803970.64,1776.877,1803.971,27.094,write,37,0.938,0,"which axiom do we want to check, okay let us check the same axiom which kind of gave us the idea last time, so this axiom c plus d times u, c times u plus d times,"
LectureMath_00000_001_012,303,54065,54159,1803970.64,1807140.47,1803.971,1807.140,3.170,explain,8,0.883,0,I have deliberately written it in that form
LectureMath_00000_001_012,304,54160,54294,1807140.47,1811644.98,1807.140,1811.645,4.505,out,13,0.946,0,"so that we keep reminding ourselves the kind of operations we are using,"
LectureMath_00000_001_012,305,54295,54364,1811644.98,1813980.65,1811.645,1813.981,2.336,explain,2,0.504,0,"okay, so"
LectureMath_00000_001_012,306,54365,54692,1813980.65,1824924.92,1813.981,1824.925,10.944,write,23,0.876,0,"c and d are real numbers and for our vector u we take x which belongs to v, so keep in mind x"
LectureMath_00000_001_012,307,54693,54781,1824924.92,1827894.56,1824.925,1827.895,2.970,explain,2,0.974,0,"is positive,"
LectureMath_00000_001_012,308,54782,54840,1827894.56,1829863.20,1827.895,1829.863,1.969,out,0,,1,[silence]
LectureMath_00000_001_012,309,54841,54908,1829863.20,1832132.13,1829.863,1832.132,2.269,explain,9,0.917,0,"so we will go with the left hand side,"
LectureMath_00000_001_012,310,54909,55039,1832132.13,1836503.17,1832.132,1836.503,4.371,out,0,,1,[silence]
LectureMath_00000_001_012,311,55040,55119,1836503.17,1839172.51,1836.503,1839.173,2.669,explain,0,,1,[silence]
LectureMath_00000_001_012,312,55120,56625,1839172.51,1889422.76,1839.173,1889.423,50.250,write,81,0.902,0,"so we go with the left hand side c plus d times u, for us this would be c plus d which is a scalar times x and by our definition this would be x to the c plus d which we know using the rules of exponents is x to the c times x to the d, now we can say x to the c is nothing but times x and x to the d is nothing but d times"
LectureMath_00000_001_012,313,56626,56721,1889422.76,1892625.96,1889.423,1892.626,3.203,explain,7,0.847,0,"x, but this is a regular application,"
LectureMath_00000_001_012,314,56722,56991,1892625.96,1901634.97,1892.626,1901.635,9.009,write,11,0.929,0,so this can be now interpreted as addition in our case
LectureMath_00000_001_012,315,56992,57141,1901634.97,1906639.97,1901.635,1906.640,5.005,explain,9,0.835,0,and hence we have c times x plus d
LectureMath_00000_001_012,316,57142,57239,1906639.97,1909909.91,1906.640,1909.910,3.270,write,8,0.92,0,times x which is the same as saying
LectureMath_00000_001_012,317,57240,57300,1909909.91,1911945.28,1909.910,1911.945,2.035,explain,0,,1,[silence]
LectureMath_00000_001_012,318,57301,57357,1911945.28,1913847.18,1911.945,1913.847,1.902,pick_eraser,0,,1,[silence]
LectureMath_00000_001_012,319,57358,57381,1913847.18,1914647.98,1913.847,1914.648,0.801,erase,0,,1,[silence]
LectureMath_00000_001_012,320,57382,57431,1914647.98,1916316.32,1914.648,1916.316,1.668,drop_eraser,0,,1,[silence]
LectureMath_00000_001_012,321,57432,57515,1916316.32,1919119.12,1916.316,1919.119,2.803,explain,0,,1,[silence]
LectureMath_00000_001_012,322,57516,57739,1919119.12,1926593.26,1919.119,1926.593,7.474,write,9,0.933,0,c times the vector u added to d times
LectureMath_00000_001_012,323,57740,57846,1926593.26,1930163.50,1926.593,1930.163,3.570,explain,5,0.711,0,that addition and this happens
LectureMath_00000_001_012,324,57847,57931,1930163.50,1932999.67,1930.163,1933.000,2.836,write,6,0.967,0,"to be your right hand side,"
LectureMath_00000_001_012,325,57932,58015,1932999.67,1935802.47,1933.000,1935.802,2.803,explain,9,0.977,0,"so this happens to be your right hand side,"
LectureMath_00000_001_012,326,58016,58105,1935802.47,1938805.47,1935.802,1938.805,3.003,out,10,0.93,0,hence we have shown that that axiom also holds true
LectureMath_00000_001_012,327,58106,58163,1938805.47,1940740.74,1938.805,1940.741,1.935,explain,5,0.883,0,with these particular operations on
LectureMath_00000_001_012,328,58164,58321,1940740.74,1946012.68,1940.741,1946.013,5.272,out,6,0.865,0,"this particular set, so it appears"
LectureMath_00000_001_012,329,58322,58362,1946012.68,1947380.71,1946.013,1947.381,1.368,explain,1,0.984,0,that
LectureMath_00000_001_012,330,58363,58595,1947380.71,1955155.16,1947.381,1955.155,7.774,out,18,0.773,0,there would be really really something special if this does not tend to be a vector space because
LectureMath_00000_001_012,331,58596,58744,1955155.16,1960126.79,1955.155,1960.127,4.972,explain,18,0.887,0,the intuition says even if such a log can hold true then the chances of any other log
LectureMath_00000_001_012,332,58745,58749,1960126.79,1960293.63,1960.127,1960.294,0.167,out,0,,1,[silence]
LectureMath_00000_001_012,333,58750,58759,1960293.63,1960627.29,1960.294,1960.627,0.334,explain,1,0.963,0,getting
LectureMath_00000_001_012,334,58760,58965,1960627.29,1967500.83,1960.627,1967.501,6.874,out,16,0.916,0,"deteriorated are less, but that does not mean it could still have a problem somewhere, so"
LectureMath_00000_001_012,335,58966,58973,1967500.83,1967767.77,1967.501,1967.768,0.267,explain,0,,1,[silence]
LectureMath_00000_001_012,336,58974,59196,1967767.77,1975208.54,1967.768,1975.209,7.441,out,11,0.899,0,it up to you to check whether it is if you
LectureMath_00000_001_012,337,59197,59240,1975208.54,1976676.68,1975.209,1976.677,1.468,explain,4,0.971,0,look at these operations
LectureMath_00000_001_012,338,59241,59347,1976676.68,1980246.91,1976.677,1980.247,3.570,out,10,0.931,0,"you might get reminded of something, if you look at"
LectureMath_00000_001_012,339,59348,59406,1980246.91,1982215.55,1980.247,1982.216,1.969,explain,5,0.97,0,this addition is acting like
LectureMath_00000_001_012,340,59407,59438,1982215.55,1983283.28,1982.216,1983.283,1.068,out,1,0.997,0,multiplication
LectureMath_00000_001_012,341,59439,59524,1983283.28,1986152.82,1983.283,1986.153,2.870,explain,4,0.802,0,and multiplication is acting
LectureMath_00000_001_012,342,59525,59581,1986152.82,1988054.72,1986.153,1988.055,1.902,out,3,0.961,0,"like exponentiation, so"
LectureMath_00000_001_012,343,59582,59602,1988054.72,1988755.42,1988.055,1988.755,0.701,explain,4,0.897,0,it should remind you
LectureMath_00000_001_012,344,59603,59672,1988755.42,1991091.09,1988.755,1991.091,2.336,pick_eraser,7,0.98,0,"of things like logarithms and exponential functions,"
LectureMath_00000_001_012,345,59673,59743,1991091.09,1993460.13,1991.091,1993.460,2.369,erase,7,0.952,0,so the idea of this comes from
LectureMath_00000_001_012,346,59744,61437,1993460.13,2049983.32,1993.460,2049.983,56.523,erase,124,0.925,0,"there, if I have to give you the answer then I would say it will turn out to be a vector space under these operations, you can check and verify that all the axioms will true, so moral of the story is when we say something is a vector space we have to also pay attention to the operations and it could happen that the same set is a vector space under different types of operations, so never think that R2 the vector space only under the operations that we are used to, in fact R2 we can have other kinds of addition and multiplication under which it will still be a vector space, so this brings us to an important question not the"
LectureMath_00000_001_012,347,61438,61512,2049983.32,2052485.82,2049.983,2052.486,2.503,drop_eraser,7,0.968,0,"one which we can perhaps answer here,"
LectureMath_00000_001_012,348,61513,61516,2052485.82,2052619.29,2052.486,2052.619,0.133,explain,0,,1,[silence]
LectureMath_00000_001_012,349,61517,61667,2052619.29,2057657.66,2052.619,2057.658,5.038,out,12,0.902,0,but something to think about if I give you a set and
LectureMath_00000_001_012,350,61668,61792,2057657.66,2061828.50,2057.658,2061.828,4.171,explain,9,0.932,0,I define two sets of addition and multiplication and
LectureMath_00000_001_012,351,61793,62277,2061828.50,2078011.34,2061.828,2078.011,16.183,out,50,0.919,0,"somehow it turns out to be a vector space under both those operations, will the two vector spaces be the same in the sense isomorphic or will it turn out to be different, so this is something to think about we do not want to like make it abstract over"
LectureMath_00000_001_012,352,62278,62443,2078011.34,2083550.22,2078.011,2083.550,5.539,explain,10,0.833,0,"here, it is just curiosity, so my question I will"
LectureMath_00000_001_012,353,62444,63067,2083550.22,2104371.04,2083.550,2104.371,20.821,write,40,0.862,0,"just phrase it suppose I have a set V and I define an operation multiplication with the same set V I define another operation of addition and multiplication and it turns out to be vector space under both these operations,"
LectureMath_00000_001_012,354,63068,63099,2104371.04,2105438.77,2104.371,2105.439,1.068,explain,0,,1,[silence]
LectureMath_00000_001_012,355,63100,63216,2105438.77,2109342.68,2105.439,2109.343,3.904,write,5,0.865,0,"will this be isomorphic right,"
LectureMath_00000_001_012,356,63217,63258,2109342.68,2110744.08,2109.343,2110.744,1.401,explain,0,,1,[silence]
LectureMath_00000_001_012,357,63259,63392,2110744.08,2115215.22,2110.744,2115.215,4.471,out,10,0.969,0,it is a kind of a deep question which you
LectureMath_00000_001_012,358,63393,63435,2115215.22,2116649.98,2115.215,2116.650,1.435,explain,6,0.81,0,may not be able answer now
LectureMath_00000_001_012,359,63436,63470,2116649.98,2117817.82,2116.650,2117.818,1.168,pick_eraser,4,0.948,0,with the amount of
LectureMath_00000_001_012,360,63471,63589,2117817.82,2121788.46,2117.818,2121.788,3.971,erase,9,0.951,0,"exposure you have, but something worthwhile to think about."
LectureMath_00000_001_012,361,63590,63648,2121788.46,2123757.09,2121.788,2123.757,1.969,drop_eraser,1,0.618,0,"Okay,"
LectureMath_00000_001_012,362,63649,63652,2123757.09,2123890.56,2123.757,2123.891,0.133,explain,0,,1,[silence]
LectureMath_00000_001_012,363,63653,63817,2123890.56,2129396.06,2123.891,2129.396,5.506,out,4,0.955,0,let us come to
LectureMath_00000_001_012,364,63818,63902,2129396.06,2132232.23,2129.396,2132.232,2.836,explain,4,0.969,0,further understanding the subspace
LectureMath_00000_001_012,365,63903,63941,2132232.23,2133533.53,2132.232,2133.534,1.301,pick_eraser,1,0.986,0,structure.
LectureMath_00000_001_012,366,63942,64081,2133533.53,2138204.87,2133.534,2138.205,4.671,erase,0,,1,[silence]
LectureMath_00000_001_012,367,64082,64128,2138204.87,2139773.11,2138.205,2139.773,1.568,drop_eraser,0,,1,[silence]
LectureMath_00000_001_012,368,64129,64152,2139773.11,2140573.91,2139.773,2140.574,0.801,out,0,,1,[silence]
LectureMath_00000_001_012,369,64153,64349,2140573.91,2147147.15,2140.574,2147.147,6.573,explain,16,0.949,0,"So, let us come back to things, I had made a comment in the previous lecture"
LectureMath_00000_001_012,370,64350,65665,2147147.15,2191057.72,2147.147,2191.058,43.911,write,26,0.852,0,"that all the spaces of R2, R1 was R2 itself, the other was just having the zero vector and the third thing was all straight lines,"
LectureMath_00000_001_012,371,65666,65703,2191057.72,2192325.66,2191.058,2192.326,1.268,explain,0,,1,[silence]
LectureMath_00000_001_012,372,65704,66049,2192325.66,2203870.54,2192.326,2203.871,11.545,out,28,0.897,0,"I had made a kind of a statement which I never proved, I said these are the only subspaces of R2 and there is no other question is"
LectureMath_00000_001_012,373,66050,66169,2203870.54,2207874.54,2203.871,2207.875,4.004,explain,1,0.769,0,why
LectureMath_00000_001_012,374,66170,66697,2207874.54,2225492.16,2207.875,2225.492,17.618,write,3,0.807,0,"are these subspace,"
LectureMath_00000_001_012,375,66698,66731,2225492.16,2226626.63,2225.492,2226.627,1.134,explain,5,0.813,0,so this is the question
LectureMath_00000_001_012,376,66732,67037,2226626.63,2236836.84,2226.627,2236.837,10.210,out,24,0.966,0,"which we want to possibly answer now and see if we are in the position to answer it. Now, you will have to recall"
LectureMath_00000_001_012,377,67038,67161,2236836.84,2240974.31,2236.837,2240.974,4.137,explain,14,0.872,0,I had already shown you that the set containing just the zero vector is
LectureMath_00000_001_012,378,67162,67173,2240974.31,2241374.71,2240.974,2241.375,0.400,out,1,0.998,0,always
LectureMath_00000_001_012,379,67174,67405,2241374.71,2249115.78,2241.375,2249.116,7.741,explain,30,0.916,0,"a subspace, of course the entire space has to be a subspace by default and I had also shown you that all the straight lines had proven that all the"
LectureMath_00000_001_012,380,67406,67536,2249115.78,2253486.82,2249.116,2253.487,4.371,out,12,0.889,0,"straight lines that pass through the origin will be a subspace, that"
LectureMath_00000_001_012,381,67537,67595,2253486.82,2255455.46,2253.487,2255.455,1.969,explain,9,0.923,0,is not in jeopardy that these three things are
LectureMath_00000_001_012,382,67596,67753,2255455.46,2260727.39,2255.455,2260.727,5.272,out,13,0.936,0,"subspaces, question is why are these the only subspaces, so I will try"
LectureMath_00000_001_012,383,67754,67822,2260727.39,2263029.70,2260.727,2263.030,2.302,explain,8,0.929,0,"to give you a idea of the proof,"
LectureMath_00000_001_012,384,67823,68065,2263029.70,2271137.80,2263.030,2271.138,8.108,write,8,0.966,0,"proof is not very involved, but here is"
LectureMath_00000_001_012,385,68066,68078,2271137.80,2271571.57,2271.138,2271.572,0.434,explain,2,0.956,0,a basic
LectureMath_00000_001_012,386,68079,68214,2271571.57,2276109.44,2271.572,2276.109,4.538,out,10,0.966,0,"idea that can help us. Now, suppose I have a"
LectureMath_00000_001_012,387,68215,68241,2276109.44,2277010.34,2276.109,2277.010,0.901,explain,1,0.965,0,subspace
LectureMath_00000_001_012,388,68242,68571,2277010.34,2288021.35,2277.010,2288.021,11.011,write,2,0.772,0,"of R2,"
LectureMath_00000_001_012,389,68572,68616,2288021.35,2289522.86,2288.021,2289.523,1.502,explain,0,,1,[silence]
LectureMath_00000_001_012,390,68617,68640,2289522.86,2290323.66,2289.523,2290.324,0.801,out,0,,1,[silence]
LectureMath_00000_001_012,391,68641,68684,2290323.66,2291791.79,2290.324,2291.792,1.468,explain,0,,1,[silence]
LectureMath_00000_001_012,392,68685,69164,2291791.79,2307807.81,2291.792,2307.808,16.016,write,17,0.856,0,"if S has only the zero vector then nothing to prove, because we have already shown that"
LectureMath_00000_001_012,393,69165,69186,2307807.81,2308541.88,2307.808,2308.542,0.734,explain,2,0.938,0,the set
LectureMath_00000_001_012,394,69187,69299,2308541.88,2312312.31,2308.542,2312.312,3.770,out,9,0.886,0,containing just a zero vector is always a subspace.
LectureMath_00000_001_012,395,69300,69411,2312312.31,2316049.38,2312.312,2316.049,3.737,explain,4,0.969,0,"So, now assume that"
LectureMath_00000_001_012,396,69412,69799,2316049.38,2328995.66,2316.049,2328.996,12.946,write,19,0.876,0,"S has some non -zero vector, so that U belong to S such that U is not a zero"
LectureMath_00000_001_012,397,69800,69824,2328995.66,2329829.83,2328.996,2329.830,0.834,explain,3,0.927,0,"vector, so that"
LectureMath_00000_001_012,398,69825,69979,2329829.83,2335001.67,2329.830,2335.002,5.172,out,12,0.972,0,"means S has a non -zero vector, now since S is a"
LectureMath_00000_001_012,399,69980,70034,2335001.67,2336836.84,2335.002,2336.837,1.835,explain,1,0.985,0,subspace
LectureMath_00000_001_012,400,70035,70621,2336836.84,2356423.09,2336.837,2356.423,19.586,write,22,0.873,0,"this implies that it must be closed under multiplication, so that means C times U must belong to S for all scalars,"
LectureMath_00000_001_012,401,70622,70649,2356423.09,2357357.36,2356.423,2357.357,0.934,explain,0,,1,[silence]
LectureMath_00000_001_012,402,70650,70770,2357357.36,2361394.73,2357.357,2361.395,4.037,out,5,0.958,0,"what does this mean, this"
LectureMath_00000_001_012,403,70771,70847,2361394.73,2363963.96,2361.395,2363.964,2.569,explain,3,0.956,0,means from the
LectureMath_00000_001_012,404,70848,70956,2363963.96,2367600.93,2363.964,2367.601,3.637,write,10,0.916,0,geometry point of view if I have given you that
LectureMath_00000_001_012,405,70957,71186,2367600.93,2375275.28,2367.601,2375.275,7.674,explain,7,0.896,0,"my subspace contains a non -zero vector,"
LectureMath_00000_001_012,406,71187,71288,2375275.28,2378678.68,2375.275,2378.679,3.403,write,9,0.905,0,"let us say that non -zero vector is U,"
LectureMath_00000_001_012,407,71289,71363,2378678.68,2381181.18,2378.679,2381.181,2.503,explain,3,0.978,0,by the closure
LectureMath_00000_001_012,408,71364,71390,2381181.18,2382082.08,2381.181,2382.082,0.901,out,1,0.993,0,property
LectureMath_00000_001_012,409,71391,71625,2382082.08,2389923.26,2382.082,2389.923,7.841,explain,11,0.879,0,"it will contain every multiple of, so it will contain all"
LectureMath_00000_001_012,410,71626,71783,2389923.26,2395195.20,2389.923,2395.195,5.272,write,3,0.651,0,"multiples of U,"
LectureMath_00000_001_012,411,71784,71859,2395195.20,2397731.06,2395.195,2397.731,2.536,explain,5,0.961,0,so that means it contains
LectureMath_00000_001_012,412,71860,71940,2397731.06,2400433.77,2397.731,2400.434,2.703,out,6,0.855,0,a straight line that passes through
LectureMath_00000_001_012,413,71941,72080,2400433.77,2405105.11,2400.434,2405.105,4.671,explain,2,0.867,0,"the origin,"
LectureMath_00000_001_012,414,72081,72944,2405105.11,2433933.93,2405.105,2433.934,28.829,write,0,,1,[silence]
LectureMath_00000_001_012,415,72945,73022,2433933.93,2436536.54,2433.934,2436.537,2.603,explain,5,0.834,0,so it contains the straight
LectureMath_00000_001_012,416,73023,73186,2436536.54,2442008.68,2436.537,2442.009,5.472,out,7,0.851,0,"line that passes through zero, Now, if"
LectureMath_00000_001_012,417,73187,73397,2442008.68,2449049.05,2442.009,2449.049,7.040,explain,15,0.928,0,"S does not have any other vector that means this is totality of vectors, so"
LectureMath_00000_001_012,418,73398,74283,2449049.05,2478611.95,2449.049,2478.612,29.563,write,13,0.877,0,"if S has no other vector then S is basically a straight line,"
LectureMath_00000_001_012,419,74284,74360,2478611.95,2481181.18,2478.612,2481.181,2.569,explain,7,0.835,0,so that we already know all the
LectureMath_00000_001_012,420,74361,74499,2481181.18,2485819.15,2481.181,2485.819,4.638,out,13,0.769,0,"straight lines through origin are subspace, so now the real question is if"
LectureMath_00000_001_012,421,74500,74815,2485819.15,2496363.03,2485.819,2496.363,10.544,explain,39,0.894,0,"S had only the zero vector it was the zero space, if S had a non -zero vector then on the entire straight line will sit inside and if S has no other vector then it is a straight"
LectureMath_00000_001_012,422,74816,74875,2496363.03,2498365.03,2496.363,2498.365,2.002,out,6,0.993,0,"line, but what if S has"
LectureMath_00000_001_012,423,74876,75005,2498365.03,2502702.70,2498.365,2502.703,4.338,explain,12,0.869,0,"another vector which does not lie on this, so now the question"
LectureMath_00000_001_012,424,75006,75589,2502702.70,2522188.86,2502.703,2522.189,19.486,write,18,0.85,0,is what if there exists a vector V in S such that it is not on the time
LectureMath_00000_001_012,425,75590,75667,2522188.86,2524791.46,2522.189,2524.791,2.603,explain,0,,1,[silence]
LectureMath_00000_001_012,426,75668,75815,2524791.46,2529729.73,2524.791,2529.730,4.938,out,11,0.885,0,passes through the origin and is in the direction of the
LectureMath_00000_001_012,427,75816,76230,2529729.73,2543576.91,2529.730,2543.577,13.847,explain,41,0.925,0,"vector U, that means V lies outside, what happens then, so I will give you an intuitive idea first and then we will go about, suppose I find that oh I have a vector V which is let us say somewhere"
LectureMath_00000_001_012,428,76231,76373,2543576.91,2548348.35,2543.577,2548.348,4.771,write,6,0.679,0,"here, this is vector V which"
LectureMath_00000_001_012,429,76374,76451,2548348.35,2550950.95,2548.348,2550.951,2.603,explain,7,0.879,0,"does not lie on this line U,"
LectureMath_00000_001_012,430,76452,76541,2550950.95,2553953.95,2550.951,2553.954,3.003,out,5,0.97,0,"then what could possibly happen,"
LectureMath_00000_001_012,431,76542,76877,2553953.95,2565165.17,2553.954,2565.165,11.211,explain,31,0.926,0,"remember this is a subspace, so if S is subspace it will have all possible linear combinations of U and V, so imagine what will happen if I have all possible"
LectureMath_00000_001_012,432,76878,76988,2565165.17,2568868.87,2565.165,2568.869,3.704,out,5,0.984,0,"combinations of U and V,"
LectureMath_00000_001_012,433,76989,77090,2568868.87,2572272.27,2568.869,2572.272,3.403,explain,6,0.94,0,this will give me the entire
LectureMath_00000_001_012,434,77091,77179,2572272.27,2575241.91,2572.272,2575.242,2.970,out,6,0.954,0,"space R2, so that means if"
LectureMath_00000_001_012,435,77180,77262,2575241.91,2578011.34,2575.242,2578.011,2.769,explain,10,0.891,0,"S is not the zero space, it is not the"
LectureMath_00000_001_012,436,77263,77346,2578011.34,2580814.15,2578.011,2580.814,2.803,out,7,0.607,0,"origin, then S has to be R2"
LectureMath_00000_001_012,437,77347,77480,2580814.15,2585285.29,2580.814,2585.285,4.471,explain,0,,1,[silence]
LectureMath_00000_001_012,438,77481,78151,2585285.29,2607674.34,2585.285,2607.674,22.389,write,21,0.855,0,"and I span the vectors U and V, this is the only thing where you have to fill in the details,"
LectureMath_00000_001_012,439,78152,78240,2607674.34,2610643.98,2607.674,2610.644,2.970,explain,6,0.978,0,why should the linear combination of
LectureMath_00000_001_012,440,78241,78307,2610643.98,2612879.55,2610.644,2612.880,2.236,out,6,0.962,0,"U and V give me everything,"
LectureMath_00000_001_012,441,78308,78358,2612879.55,2614581.25,2612.880,2614.581,1.702,explain,0,,1,[silence]
LectureMath_00000_001_012,442,78359,78407,2614581.25,2616216.22,2614.581,2616.216,1.635,out,7,0.934,0,in fact I will give you some
LectureMath_00000_001_012,443,78408,78421,2616216.22,2616683.35,2616.216,2616.683,0.467,pick_eraser,2,0.964,0,hints for
LectureMath_00000_001_012,444,78422,78437,2616683.35,2617217.22,2616.683,2617.217,0.534,out,2,0.996,0,"that also,"
LectureMath_00000_001_012,445,78438,78458,2617217.22,2617917.92,2617.217,2617.918,0.701,pick_eraser,1,0.995,0,so
LectureMath_00000_001_012,446,78459,79173,2617917.92,2641775.11,2617.918,2641.775,23.857,erase,30,0.911,0,"that you know how to fill in this gap, so let me give you a simple way of thinking about it and perhaps that can fill in all the gap,"
LectureMath_00000_001_012,447,79174,79216,2641775.11,2643209.88,2641.775,2643.210,1.435,drop_eraser,0,,1,[silence]
LectureMath_00000_001_012,448,79217,79357,2643209.88,2647914.58,2643.210,2647.915,4.705,explain,10,0.95,0,"so here is the idea behind it, we are saying"
LectureMath_00000_001_012,449,79358,79683,2647914.58,2658792.13,2647.915,2658.792,10.878,write,17,0.833,0,"that you give me U, give me V which does not lie on the same line as"
LectureMath_00000_001_012,450,79684,79841,2658792.13,2664064.06,2658.792,2664.064,5.272,explain,5,0.952,0,"U, then U and V"
LectureMath_00000_001_012,451,79842,79857,2664064.06,2664597.93,2664.064,2664.598,0.534,write,0,,1,[silence]
LectureMath_00000_001_012,452,79858,79966,2664597.93,2668234.90,2664.598,2668.235,3.637,explain,9,0.85,0,"can linearly combine to produce any vector in R2,"
LectureMath_00000_001_012,453,79967,80557,2668234.90,2687954.62,2668.235,2687.955,19.720,write,20,0.94,0,so that means you give me any vector in R2 and I will be able to find some linear combination
LectureMath_00000_001_012,454,80558,80582,2687954.62,2688788.79,2687.955,2688.789,0.834,explain,0,,1,[silence]
LectureMath_00000_001_012,455,80583,80742,2688788.79,2694127.46,2688.789,2694.127,5.339,out,10,0.853,0,"such that U and V can combine to produce V,"
LectureMath_00000_001_012,456,80743,80805,2694127.46,2696229.56,2694.127,2696.230,2.102,explain,2,0.916,0,remember this
LectureMath_00000_001_012,457,80806,81255,2696229.56,2711244.58,2696.230,2711.245,15.015,write,36,0.943,0,"is a column picture, so what we are saying is and if I have the coefficient matrix with U and V as my column vectors, then no matter what right -hand side I give you, this"
LectureMath_00000_001_012,458,81256,81275,2711244.58,2711911.91,2711.245,2711.912,0.667,explain,3,0.947,0,system would be
LectureMath_00000_001_012,459,81276,81400,2711911.91,2716082.75,2711.912,2716.083,4.171,out,2,0.483,0,"consistent, now"
LectureMath_00000_001_012,460,81401,81427,2716082.75,2716983.65,2716.083,2716.984,0.901,explain,0,,1,[silence]
LectureMath_00000_001_012,461,81428,81582,2716983.65,2722155.49,2716.984,2722.155,5.172,write,2,0.515,0,"since U,"
LectureMath_00000_001_012,462,81583,81616,2722155.49,2723289.96,2722.155,2723.290,1.134,explain,0,,1,[silence]
LectureMath_00000_001_012,463,81617,81632,2723289.96,2723823.82,2723.290,2723.824,0.534,pick_eraser,0,,1,[silence]
LectureMath_00000_001_012,464,81633,81652,2723823.82,2724491.16,2723.824,2724.491,0.667,erase,0,,1,[silence]
LectureMath_00000_001_012,465,81653,81689,2724491.16,2725725.73,2724.491,2725.726,1.235,drop_eraser,0,,1,[silence]
LectureMath_00000_001_012,466,81690,81719,2725725.73,2726726.73,2725.726,2726.727,1.001,explain,0,,1,[silence]
LectureMath_00000_001_012,467,81720,82261,2726726.73,2744811.48,2726.727,2744.811,18.085,write,24,0.96,0,"since V is not a multiple of U, what does this mean? This means the set of vectors U and V is linearly independent,"
LectureMath_00000_001_012,468,82262,82402,2744811.48,2749516.18,2744.811,2749.516,4.705,explain,5,0.941,0,"so this is linearly independent,"
LectureMath_00000_001_012,469,82403,83825,2749516.18,2796997.00,2749.516,2796.997,47.481,write,23,0.883,0,"this means what? If I call this coefficient matrix as A, the coefficient matrix is invertible and from the theorem of invertible matrices,"
LectureMath_00000_001_012,470,83826,83996,2796997.00,2802702.70,2796.997,2802.703,5.706,explain,0,,1,[silence]
LectureMath_00000_001_012,471,83997,84255,2802702.70,2811344.68,2802.703,2811.345,8.642,write,6,0.703,0,"the columns of A will span,"
LectureMath_00000_001_012,472,84256,84277,2811344.68,2812078.75,2811.345,2812.079,0.734,explain,0,,1,[silence]
LectureMath_00000_001_012,473,84278,84465,2812078.75,2818351.69,2812.079,2818.352,6.273,out,16,0.87,0,so the columns of the coefficient matrix A will give you every right -hand side or
LectureMath_00000_001_012,474,84466,84629,2818351.69,2823823.82,2818.352,2823.824,5.472,explain,23,0.915,0,"you can think in this way, since these are independent I will have two pivots, since we are living in a two -dimensional"
LectureMath_00000_001_012,475,84630,84717,2823823.82,2826760.09,2823.824,2826.760,2.936,out,9,0.926,0,"space, no matter what right -hand side I give,"
LectureMath_00000_001_012,476,84718,84787,2826760.09,2829095.76,2826.760,2829.096,2.336,explain,5,0.813,0,the system has consistent and
LectureMath_00000_001_012,477,84788,84955,2829095.76,2834701.37,2829.096,2834.701,5.606,out,13,0.924,0,"hence it has a solution for every right -hand side, which means what?"
LectureMath_00000_001_012,478,84956,85235,2834701.37,2844044.04,2834.701,2844.044,9.343,explain,25,0.87,0,"Which means the moment I have a vector which lies outside this line, these two vectors can combine to give me that R2, that means"
LectureMath_00000_001_012,479,85236,85362,2844044.04,2848281.61,2844.044,2848.282,4.238,out,12,0.891,0,"the only subspaces of R2 can be only the zero space, the"
LectureMath_00000_001_012,480,85363,85531,2848281.61,2853920.59,2848.282,2853.921,5.639,explain,7,0.916,0,line passing through the origin or R2.
LectureMath_00000_001_012,481,85532,85659,2853920.59,2858191.52,2853.921,2858.192,4.271,out,0,,1,[silence]
LectureMath_00000_001_018,0,0,27,0.00,934.27,0.000,0.934,0.934,out,0,,1,[silence]
LectureMath_00000_001_018,1,28,96,934.27,3236.57,0.934,3.237,2.302,explain,0,,1,[silence]
LectureMath_00000_001_018,2,97,426,3236.57,14247.58,3.237,14.248,11.011,write,15,0.924,0,"So, we are going to continue with our lecture series, this would be lecture 18."
LectureMath_00000_001_018,3,427,448,14247.58,14981.65,14.248,14.982,0.734,explain,0,,1,[silence]
LectureMath_00000_001_018,4,449,567,14981.65,18952.29,14.982,18.952,3.971,out,1,0.976,0,Now
